날짜,상대팀,결과
03.23(토),NC,lose
03.24(일),NC,win
03.26(화),롯데,lose
03.27(수),롯데,win
03.28(목),롯데,win
03.29(금),두산,lose
03.30(토),두산,lose
03.31(일),두산,lose
