날짜,상대팀,결과
08.01(수),LG,win
08.02(목),LG,win
08.03(금),SK,win
08.04(토),SK,win
08.05(일),SK,lose
08.08(수),롯데,win
08.09(목),롯데,lose
08.10(금),현대,win
08.11(토),현대,win
08.16(목),SK,lose
08.17(금),LG,win
08.18(토),LG,win
08.19(일),LG,lose
08.21(화),롯데,win
08.23(목),롯데,lose
08.24(금),KIA,win
08.25(토),KIA,lose
08.28(화),한화,lose
08.31(금),SK,win
