날짜,상대팀,결과
06.01(금),한화,win
06.02(토),한화,win
06.03(일),한화,win
06.05(화),삼성,lose
06.06(수),삼성,lose
06.07(목),삼성,win
06.08(금),두산,lose
06.09(토),두산,win
06.10(일),두산,lose
06.12(화),삼성,lose
06.13(수),삼성,win
06.14(목),삼성,win
06.15(금),삼성,win
06.16(토),삼성,win
06.17(일),삼성,lose
06.19(화),LG,lose
06.20(수),LG,win
06.22(금),삼성,lose
06.24(일),삼성,win
06.26(화),삼성,lose
06.27(수),삼성,win
06.28(목),삼성,lose
06.29(금),롯데,win
06.30(토),롯데,lose
