날짜,상대팀,결과
04.01(화),한화,win
04.02(수),한화,lose
04.03(목),한화,-
04.04(금),롯데,lose
04.05(토),롯데,lose
04.06(일),롯데,win
04.11(금),SK,lose
04.12(토),SK,lose
04.13(일),SK,win
04.15(화),두산,lose
04.16(수),두산,lose
04.17(목),두산,-
04.18(금),NC,win
04.19(토),NC,lose
04.20(일),NC,win
04.22(화),LG,win
04.23(수),LG,win
04.24(목),LG,win
04.25(금),넥센,win
04.26(토),넥센,lose
04.27(일),넥센,win
