날짜,상대팀,결과
06.03(화),KIA,win
06.04(수),KIA,win
06.05(목),KIA,lose
06.06(금),한화,lose
06.07(토),한화,win
06.08(일),한화,win
06.10(화),넥센,draw
06.11(수),넥센,-
06.12(목),넥센,lose
06.13(금),두산,lose
06.14(토),두산,win
06.15(일),두산,win
06.17(화),SK,win
06.18(수),SK,win
06.19(목),SK,win
06.20(금),NC,win
06.21(토),NC,-
06.22(일),NC,win
06.23(월),NC,-
06.24(화),넥센,lose
06.25(수),넥센,win
06.26(목),넥센,lose
06.27(금),한화,lose
06.28(토),한화,win
06.29(일),한화,win
