날짜,상대팀,결과
08.01(수),두산,lose
08.02(목),두산,lose
08.03(금),롯데,lose
08.04(토),롯데,win
08.05(일),롯데,lose
08.07(화),SK,lose
08.08(수),SK,win
08.09(목),SK,lose
08.10(금),LG,lose
08.11(토),LG,win
08.12(일),LG,win
08.14(화),한화,win
08.15(수),한화,lose
08.16(목),한화,-
08.17(금),두산,win
08.18(토),두산,win
08.19(일),두산,win
08.21(화),롯데,lose
08.22(수),롯데,-
08.23(목),롯데,-
08.24(금),LG,win
08.25(토),LG,win
08.26(일),LG,win
08.28(화),KIA,-
08.29(수),KIA,win
08.30(목),KIA,-
08.31(금),넥센,lose
