날짜,상대팀,결과
09.01(토),넥센,win
09.02(일),넥센,win
09.04(화),LG,lose
09.05(수),LG,win
09.08(토),두산,lose
09.09(일),두산,-
09.10(월),넥센,win
09.11(화),한화,lose
09.12(수),한화,lose
09.13(목),한화,-
09.15(토),롯데,win
09.16(일),롯데,-
09.17(월),SK,-
09.18(화),한화,win
09.19(수),한화,lose
09.20(목),KIA,win
09.21(금),KIA,win
09.22(토),롯데,win
09.24(월),롯데,win
09.25(화),KIA,lose
09.26(수),KIA,lose
09.27(목),롯데,win
09.28(금),롯데,win
09.30(일),넥센,win
