날짜,상대팀,결과
05.01(토),두산,lose
05.02(일),두산,win
05.04(화),삼성,lose
05.05(수),삼성,win
05.06(목),삼성,win
05.07(금),삼성,win
05.08(토),삼성,win
05.11(화),한화,lose
05.13(목),한화,lose
-,한화,lose
05.14(금),LG,draw
05.15(토),LG,lose
05.16(일),LG,lose
05.18(화),삼성,win
05.19(수),삼성,lose
05.20(목),삼성,lose
05.21(금),SK,win
05.22(토),SK,win
05.23(일),SK,win
05.25(화),LG,win
05.26(수),LG,lose
05.28(금),삼성,lose
05.29(토),삼성,lose
