날짜,상대팀,결과
04.04(일),롯데,win
04.05(월),롯데,lose
04.06(화),KIA,lose
04.07(수),KIA,win
04.08(목),KIA,win
04.09(금),한화,lose
04.10(토),한화,draw
04.11(일),한화,win
04.13(화),LG,win
04.14(수),LG,lose
04.15(목),LG,lose
04.16(금),두산,win
04.17(토),두산,draw
04.18(일),두산,lose
04.20(화),현대,lose
04.21(수),현대,win
04.22(목),현대,lose
04.23(금),한화,lose
04.24(토),한화,win
04.25(일),한화,lose
04.28(수),롯데,win
-,롯데,win
04.29(목),롯데,win
04.30(금),두산,win
