날짜,상대팀,결과
06.01(화),롯데,draw
06.02(수),롯데,win
06.03(목),롯데,win
06.04(금),SK,lose
06.05(토),SK,lose
06.06(일),SK,win
06.08(화),KIA,win
06.09(수),KIA,win
06.10(목),KIA,lose
06.11(금),현대,draw
06.12(토),현대,win
06.13(일),현대,draw
06.15(화),두산,lose
06.16(수),두산,lose
06.18(금),SK,win
06.22(화),한화,win
06.23(수),한화,win
06.24(목),한화,win
06.25(금),롯데,win
06.26(토),롯데,lose
06.27(일),롯데,win
06.29(화),LG,win
06.30(수),LG,win
