날짜,상대팀,결과
08.01(수),NC,lose
08.02(목),NC,win
08.04(토),롯데,lose
08.05(일),롯데,win
08.07(화),SK,win
08.08(수),SK,lose
08.09(목),LG,win
08.10(금),LG,lose
08.11(토),NC,lose
08.12(일),NC,win
08.14(화),넥센,lose
08.15(수),넥센,lose
08.16(목),한화,win
