날짜,상대팀,결과
07.01(일),넥센,lose
07.03(화),KT,-
07.04(수),KT,lose
07.05(목),KT,draw
07.06(금),두산,lose
07.07(토),두산,lose
07.08(일),두산,win
07.10(화),롯데,win
07.11(수),롯데,win
07.12(목),롯데,win
07.17(화),KIA,lose
07.18(수),KIA,win
07.19(목),KIA,win
07.20(금),한화,lose
07.21(토),한화,win
07.22(일),한화,win
07.24(화),LG,win
07.25(수),LG,win
07.26(목),LG,lose
07.27(금),KIA,win
07.28(토),KIA,win
07.29(일),KIA,win
07.31(화),NC,draw
