날짜,상대팀,결과
07.02(화),롯데,win
07.03(수),롯데,lose
07.04(목),롯데,-
07.05(금),두산,lose
07.06(토),두산,lose
07.07(일),두산,win
07.09(화),SK,lose
07.10(수),SK,win
07.11(목),SK,lose
07.12(금),한화,win
07.13(토),한화,win
07.14(일),한화,-
07.23(화),NC,win
07.24(수),NC,win
07.25(목),NC,win
07.26(금),넥센,win
07.27(토),넥센,win
07.28(일),넥센,lose
07.30(화),KIA,win
07.31(수),KIA,win
