날짜,상대팀,결과
05.01(일),KIA,win
05.03(화),NC,lose
05.04(수),NC,win
05.05(목),NC,win
05.06(금),롯데,win
05.07(토),롯데,win
05.08(일),롯데,win
05.10(화),SSG,lose
05.11(수),SSG,win
05.12(목),SSG,win
05.13(금),두산,-
05.14(토),두산,win
05.15(일),두산,win
05.17(화),한화,lose
05.18(수),한화,win
05.19(목),한화,win
05.20(금),KT,lose
05.21(토),KT,lose
05.22(일),KT,win
05.24(화),KIA,lose
05.25(수),KIA,lose
05.26(목),KIA,lose
05.27(금),LG,lose
05.28(토),LG,lose
05.29(일),LG,win
05.31(화),키움,lose
