날짜,상대팀,결과
09.01(금),LG,win
09.02(토),LG,win
09.03(일),LG,lose
09.05(화),롯데,lose
09.06(수),롯데,lose
-,롯데,win
09.07(목),KIA,lose
09.08(금),KIA,lose
09.09(토),두산,lose
09.10(일),두산,win
09.12(화),KIA,win
09.13(수),한화,lose
09.18(월),SK,win
09.19(화),한화,win
09.20(수),한화,win
-,한화,lose
09.21(목),한화,win
09.22(금),현대,lose
09.23(토),SK,lose
09.24(일),SK,lose
09.26(화),롯데,win
09.28(목),LG,win
09.30(토),두산,lose
