날짜,상대팀,결과
08.01(화),SK,lose
08.02(수),SK,lose
08.03(목),SK,win
08.04(금),한화,win
08.05(토),한화,win
08.06(일),한화,lose
08.08(화),LG,win
08.09(수),LG,win
08.10(목),LG,win
08.11(금),현대,lose
08.12(토),현대,win
08.13(일),현대,win
08.15(화),KIA,lose
08.16(수),KIA,win
08.17(목),KIA,win
08.18(금),두산,win
08.19(토),두산,lose
08.20(일),두산,lose
08.22(화),롯데,win
08.23(수),롯데,win
08.26(토),한화,lose
08.27(일),한화,win
08.29(화),현대,lose
08.30(수),현대,lose
08.31(목),현대,lose
