날짜,상대팀,결과
06.02(화),히어로즈,win
06.03(수),히어로즈,win
06.04(목),히어로즈,win
06.05(금),KIA,lose
06.06(토),KIA,lose
06.07(일),KIA,lose
06.09(화),SK,win
06.10(수),SK,lose
06.11(목),SK,win
06.12(금),두산,lose
06.13(토),두산,lose
06.14(일),두산,lose
06.16(화),롯데,win
06.17(수),롯데,lose
06.18(목),롯데,lose
06.19(금),LG,lose
06.21(일),LG,lose
-,LG,lose
06.23(화),한화,win
06.24(수),한화,win
06.25(목),한화,win
06.26(금),두산,lose
06.27(토),두산,win
06.28(일),두산,win
