날짜,상대팀,결과
05.01(금),SK,lose
05.02(토),SK,win
05.03(일),SK,lose
05.05(화),한화,win
05.06(수),한화,win
05.07(목),한화,win
05.08(금),삼성,win
05.09(토),삼성,win
05.10(일),삼성,lose
05.12(화),롯데,lose
05.13(수),롯데,lose
05.14(목),롯데,lose
05.15(금),두산,lose
05.17(일),두산,win
-,두산,lose
05.19(화),삼성,win
05.20(수),삼성,win
05.21(목),삼성,win
05.22(금),삼성,lose
05.23(토),삼성,lose
05.24(일),삼성,win
05.26(화),한화,win
05.27(수),한화,lose
05.28(목),한화,win
05.29(금),삼성,lose
05.30(토),삼성,lose
05.31(일),삼성,win
