날짜,상대팀,결과
06.02(화),롯데,win
06.03(수),롯데,win
06.04(목),롯데,win
06.05(금),NC,win
06.06(토),NC,lose
06.07(일),NC,lose
06.09(화),한화,lose
06.10(수),한화,lose
06.11(목),한화,lose
06.12(금),KIA,win
06.13(토),KIA,lose
06.14(일),KIA,-
06.16(화),두산,lose
06.17(수),두산,win
06.18(목),두산,lose
06.19(금),SK,win
06.20(토),SK,-
06.21(일),SK,win
06.23(화),롯데,win
06.24(수),롯데,lose
06.25(목),롯데,-
06.26(금),KT,win
06.27(토),KT,win
06.28(일),KT,lose
06.30(화),넥센,-
