날짜,상대팀,결과
08.01(토),두산,win
08.02(일),두산,lose
08.04(화),KT,win
08.05(수),KT,win
08.06(목),SK,win
08.07(금),SK,win
08.08(토),넥센,-
08.09(일),넥센,win
08.10(월),넥센,lose
08.11(화),LG,lose
08.12(수),LG,win
08.13(목),KIA,win
08.14(금),KIA,lose
08.15(토),한화,win
08.16(일),한화,win
08.18(화),두산,win
08.19(수),두산,win
08.20(목),NC,-
08.21(금),NC,lose
08.22(토),롯데,win
08.23(일),롯데,lose
08.25(화),한화,-
08.26(수),한화,lose
08.27(목),두산,win
08.28(금),두산,lose
08.29(토),LG,lose
08.30(일),LG,win
