날짜,상대팀,결과
09.06(화),한화,lose
09.07(수),한화,win
09.08(목),KIA,win
09.10(토),LG,win
09.11(일),LG,win
09.13(화),롯데,lose
09.14(수),롯데,win
09.17(토),넥센,win
09.18(일),넥센,lose
09.20(화),두산,win
09.21(수),두산,lose
09.22(목),KIA,win
09.23(금),넥센,win
09.24(토),넥센,win
09.25(일),넥센,win
09.27(화),두산,win
09.28(수),두산,win
09.29(목),SK,draw
09.30(금),SK,lose
