날짜,상대팀,결과
05.01(목),삼성,win
05.03(토),삼성,lose
05.04(일),삼성,lose
05.05(월),삼성,win
05.06(화),KIA,win
05.07(수),KIA,lose
05.08(목),KIA,lose
05.09(금),삼성,win
05.10(토),삼성,lose
05.11(일),삼성,win
05.13(화),롯데,lose
05.14(수),롯데,win
05.15(목),롯데,win
05.16(금),두산,win
05.17(토),두산,lose
05.20(화),삼성,win
05.21(수),삼성,lose
05.22(목),삼성,win
05.23(금),한화,win
05.24(토),한화,win
05.25(일),한화,lose
05.27(화),우리,win
05.28(수),우리,win
05.29(목),우리,win
05.30(금),삼성,lose
05.31(토),삼성,lose
