날짜,상대팀,결과
06.01(일),SK,lose
06.03(화),LG,lose
06.05(목),LG,win
06.06(금),KIA,lose
06.07(토),KIA,win
06.08(일),KIA,lose
06.10(화),한화,lose
06.11(수),한화,lose
06.12(목),한화,lose
06.13(금),두산,win
06.14(토),두산,lose
06.15(일),두산,win
06.17(화),우리,lose
06.19(목),우리,lose
06.20(금),SK,lose
06.21(토),SK,lose
06.22(일),SK,lose
06.24(화),LG,win
06.25(수),LG,win
06.26(목),LG,lose
06.27(금),두산,lose
06.28(토),두산,win
06.29(일),두산,win
