날짜,상대팀,결과
09.02(화),삼성,lose
09.03(수),삼성,win
09.04(목),삼성,lose
09.05(금),한화,lose
09.06(토),한화,win
09.07(일),한화,win
09.09(화),삼성,lose
09.10(수),삼성,win
09.11(목),삼성,lose
09.12(금),삼성,lose
09.13(토),삼성,win
09.14(일),삼성,win
09.18(목),삼성,lose
09.21(일),LG,win
09.24(수),삼성,lose
09.25(목),삼성,win
09.26(금),두산,lose
09.27(토),두산,lose
09.28(일),두산,win
