날짜,상대팀,결과
08.02(화),SK,-
08.03(수),SK,lose
08.04(목),SK,win
08.05(금),KIA,win
08.06(토),KIA,lose
08.07(일),KIA,win
08.09(화),한화,lose
08.10(수),한화,win
08.11(목),두산,lose
08.12(금),두산,lose
08.13(토),LG,win
08.14(일),LG,win
08.16(화),NC,win
08.17(수),NC,lose
08.18(목),KT,win
08.19(금),KT,win
08.20(토),넥센,lose
08.21(일),넥센,lose
08.23(화),SK,win
08.24(수),SK,lose
08.25(목),KIA,lose
08.26(금),KIA,-
08.27(토),롯데,win
08.28(일),롯데,-
08.30(화),넥센,win
08.31(수),넥센,lose
