날짜,상대팀,결과
06.01(수),넥센,lose
06.02(목),넥센,win
06.03(금),한화,lose
06.04(토),한화,lose
06.05(일),한화,lose
06.07(화),LG,win
06.08(수),LG,lose
06.09(목),LG,lose
06.10(금),KIA,lose
06.11(토),KIA,win
06.12(일),KIA,win
06.14(화),SK,lose
06.15(수),SK,lose
06.16(목),SK,lose
06.17(금),두산,win
06.18(토),두산,lose
06.19(일),두산,lose
06.21(화),넥센,lose
06.22(수),넥센,lose
06.23(목),넥센,win
06.24(금),KT,lose
06.25(토),KT,lose
06.26(일),KT,win
06.28(화),롯데,lose
06.29(수),롯데,lose
06.30(목),롯데,lose
