날짜,상대팀,결과
07.01(금),NC,-
07.02(토),NC,-
07.03(일),NC,-
07.05(화),LG,win
07.06(수),LG,-
07.07(목),LG,win
07.08(금),한화,lose
07.09(토),한화,draw
07.10(일),한화,lose
07.12(화),롯데,win
07.13(수),롯데,lose
07.14(목),롯데,lose
07.19(화),두산,lose
07.20(수),두산,win
07.21(목),두산,win
07.22(금),KT,lose
07.23(토),KT,win
07.24(일),KT,lose
07.26(화),NC,lose
07.27(수),NC,win
07.28(목),NC,lose
07.29(금),넥센,win
07.30(토),넥센,-
07.31(일),넥센,-
