날짜,상대팀,결과
06.01(화),KIA,win
06.02(수),KIA,lose
06.03(목),KIA,lose
06.04(금),롯데,lose
06.05(토),롯데,lose
06.06(일),롯데,lose
06.08(화),SK,lose
06.09(수),SK,win
06.10(목),SK,lose
06.11(금),넥센,lose
06.12(토),넥센,win
06.13(일),넥센,lose
06.15(화),롯데,win
06.16(수),롯데,win
06.17(목),롯데,draw
06.18(금),한화,lose
06.19(토),한화,lose
06.20(일),한화,win
06.22(화),두산,lose
06.23(수),두산,win
06.24(목),두산,win
06.25(금),넥센,win
06.26(토),넥센,win
06.27(일),넥센,win
06.29(화),롯데,win
06.30(수),롯데,win
