날짜,상대팀,결과
09.01(수),넥센,lose
09.02(목),한화,win
09.03(금),한화,win
09.04(토),롯데,lose
09.05(일),롯데,win
09.08(수),롯데,lose
09.10(금),LG,win
09.11(토),LG,-
09.12(일),LG,lose
09.16(목),KIA,win
09.17(금),KIA,lose
09.19(일),SK,lose
09.21(화),LG,win
09.24(금),롯데,lose
09.25(토),LG,draw
09.26(일),LG,win
