날짜,상대팀,결과
09.01(토),현대,win
09.02(일),현대,lose
09.04(화),두산,win
09.05(수),두산,lose
09.07(금),LG,win
09.08(토),LG,win
-,LG,lose
09.09(일),LG,lose
09.11(화),KIA,win
09.12(수),KIA,win
-,KIA,win
09.13(목),KIA,lose
09.15(토),SK,win
-,SK,lose
09.16(일),SK,lose
09.18(화),롯데,lose
09.19(수),롯데,lose
09.20(목),롯데,win
09.22(토),한화,lose
09.23(일),한화,lose
09.25(화),롯데,win
09.26(수),LG,lose
09.27(목),LG,lose
09.28(금),LG,win
09.29(토),한화,lose
