날짜,상대팀,결과
05.01(화),두산,win
05.02(수),두산,win
05.03(목),두산,lose
05.04(금),현대,lose
05.05(토),현대,win
05.06(일),현대,win
05.08(화),KIA,lose
05.09(수),KIA,lose
05.10(목),KIA,lose
05.11(금),LG,win
05.12(토),LG,win
05.13(일),LG,win
05.15(화),롯데,win
05.16(수),롯데,win
05.17(목),롯데,lose
05.18(금),한화,win
05.19(토),한화,win
05.20(일),한화,lose
05.22(화),현대,lose
05.23(수),현대,lose
05.24(목),현대,win
05.25(금),KIA,win
05.26(토),KIA,win
05.27(일),KIA,win
05.29(화),두산,lose
05.30(수),두산,lose
05.31(목),두산,win
