날짜,상대팀,결과
08.01(화),두산,lose
08.02(수),두산,lose
08.03(목),두산,lose
08.04(금),NC,win
08.05(토),NC,win
08.06(일),NC,lose
08.08(화),LG,lose
08.09(수),LG,win
08.10(목),한화,-
08.11(금),한화,lose
08.12(토),롯데,win
08.13(일),롯데,lose
08.15(화),넥센,-
08.16(수),넥센,lose
08.17(목),KT,win
08.18(금),KT,win
08.19(토),LG,lose
08.20(일),LG,-
08.22(화),넥센,lose
08.23(수),넥센,lose
08.24(목),SK,lose
08.25(금),SK,lose
08.26(토),KT,win
08.27(일),KT,lose
08.29(화),KIA,lose
08.30(수),KIA,lose
08.31(목),SK,lose
