날짜,상대팀,결과
10.01(일),롯데,lose
10.02(월),롯데,win
-,롯데,win
10.03(화),롯데,lose
10.04(수),한화,lose
10.05(목),한화,win
10.06(금),KT,win
10.08(일),KIA,lose
10.09(월),KIA,lose
10.10(화),키움,lose
10.14(토),SSG,win
10.15(일),NC,lose
