날짜,상대팀,결과
07.01(토),한화,lose
07.02(일),한화,win
07.04(화),두산,lose
07.05(수),두산,lose
07.06(목),두산,lose
07.07(금),NC,-
07.08(토),NC,win
07.09(일),NC,win
07.11(화),KIA,-
07.12(수),KIA,lose
07.13(목),KIA,win
07.21(금),KT,lose
07.22(토),KT,win
07.23(일),KT,lose
07.25(화),SSG,win
07.26(수),SSG,lose
07.27(목),SSG,win
07.28(금),키움,draw
07.29(토),키움,win
07.30(일),키움,win
