날짜,상대팀,결과
08.01(토),키움,lose
08.02(일),키움,lose
08.04(화),두산,win
08.05(수),두산,draw
08.06(목),두산,lose
08.07(금),SK,win
08.08(토),SK,lose
08.09(일),SK,-
08.10(월),SK,-
08.11(화),두산,lose
08.12(수),두산,lose
08.13(목),두산,win
08.14(금),한화,win
08.15(토),한화,win
08.16(일),한화,lose
08.18(화),KT,lose
08.19(수),KT,lose
08.20(목),SK,win
08.21(금),SK,lose
08.22(토),롯데,lose
08.23(일),롯데,lose
08.25(화),LG,win
08.26(수),LG,lose
08.27(목),한화,lose
08.28(금),한화,-
08.29(토),키움,win
08.30(일),키움,lose
