날짜,상대팀,결과
06.02(화),LG,win
06.03(수),LG,win
06.04(목),LG,lose
06.05(금),SK,lose
06.06(토),SK,lose
06.07(일),SK,win
06.09(화),키움,lose
06.10(수),키움,win
06.11(목),키움,win
06.12(금),KT,-
06.13(토),KT,win
-,KT,lose
06.14(일),KT,win
06.16(화),두산,win
06.17(수),두산,win
06.18(목),두산,lose
06.19(금),KIA,lose
06.20(토),KIA,lose
06.21(일),KIA,win
06.23(화),한화,win
06.24(수),한화,win
06.25(목),한화,lose
06.26(금),롯데,win
06.27(토),롯데,win
06.28(일),롯데,lose
06.30(화),SK,win
