날짜,상대팀,결과
05.05(화),NC,lose
05.06(수),NC,lose
05.07(목),NC,lose
05.08(금),KIA,win
05.09(토),KIA,win
05.10(일),KIA,lose
05.12(화),키움,lose
05.13(수),키움,win
05.14(목),키움,win
05.15(금),KT,lose
05.16(토),KT,lose
05.17(일),KT,lose
05.19(화),LG,lose
05.20(수),LG,win
05.21(목),LG,lose
05.22(금),두산,lose
05.23(토),두산,lose
05.24(일),두산,win
05.26(화),롯데,lose
05.27(수),롯데,win
05.28(목),롯데,win
05.29(금),NC,win
05.30(토),NC,win
05.31(일),NC,lose
