날짜,상대팀,결과
04.05(금),LG,win
04.06(토),LG,lose
04.07(일),LG,win
04.09(화),롯데,lose
04.10(수),롯데,lose
04.11(목),롯데,win
04.12(금),한화,win
04.13(토),한화,lose
04.14(일),한화,lose
04.16(화),두산,win
04.17(수),두산,win
04.18(목),두산,win
04.19(금),SK,lose
04.20(토),SK,win
04.21(일),SK,lose
04.24(수),현대,win
-,현대,lose
04.25(목),현대,win
04.26(금),KIA,lose
04.27(토),KIA,win
04.28(일),KIA,win
