날짜,상대팀,결과
04.03(토),키움,lose
04.04(일),키움,lose
04.06(화),두산,lose
04.07(수),두산,lose
04.08(목),두산,win
04.09(금),KT,win
04.10(토),KT,win
04.11(일),KT,win
04.13(화),한화,win
04.14(수),한화,lose
04.15(목),한화,win
04.16(금),롯데,lose
04.17(토),롯데,win
04.18(일),롯데,win
04.20(화),SSG,lose
04.21(수),SSG,win
04.22(목),SSG,lose
04.23(금),KIA,lose
04.24(토),KIA,win
04.25(일),KIA,win
04.27(화),NC,win
04.28(수),NC,win
04.29(목),NC,lose
04.30(금),LG,win
