날짜,상대팀,결과
08.10(화),두산,-
08.11(수),두산,lose
08.12(목),두산,win
08.13(금),KT,lose
08.14(토),KT,lose
08.15(일),KT,lose
08.17(화),한화,lose
08.18(수),한화,win
08.19(목),한화,win
08.20(금),SSG,win
08.21(토),SSG,-
08.22(일),SSG,draw
08.23(월),SSG,-
08.24(화),SSG,win
08.25(수),LG,draw
08.26(목),LG,lose
08.27(금),LG,lose
08.28(토),KT,win
08.29(일),KT,lose
08.31(화),키움,win
