날짜,상대팀,결과
10.01(금),한화,lose
10.02(토),두산,lose
10.03(일),두산,win
10.05(화),키움,lose
10.06(수),키움,win
10.07(목),NC,win
10.08(금),NC,lose
10.12(화),KIA,win
10.13(수),KIA,win
10.14(목),KIA,lose
10.15(금),키움,lose
10.16(토),키움,win
-,키움,win
10.17(일),키움,win
10.19(화),두산,lose
10.22(금),KT,win
10.23(토),KT,win
10.24(일),SSG,draw
10.27(수),키움,lose
10.29(금),NC,lose
10.30(토),NC,win
